dose_id,angle,band_label,wavelength_nm,reflectance
dose_6,12Oclock,320_480nm,448.5,0.231869821747144
dose_6,12Oclock,320_480nm,449.0,0.2323861767848332
dose_6,12Oclock,320_480nm,449.5,0.2351038406292596
dose_6,12Oclock,320_480nm,450.0,0.2331610669692356
dose_6,12Oclock,320_480nm,450.5,0.2362236032883326
dose_6,12Oclock,320_480nm,451.0,0.242769087354342
dose_6,12Oclock,320_480nm,451.5,0.2480549216270446
dose_6,12Oclock,320_480nm,452.0,0.2423330495754877
dose_6,12Oclock,320_480nm,452.5,0.2433346311251322
dose_6,12Oclock,320_480nm,453.0,0.2453842858473459
dose_6,12Oclock,320_480nm,453.5,0.2394514729579289
dose_6,12Oclock,320_480nm,454.0,0.2475813577572504
dose_6,12Oclock,320_480nm,454.5,0.2424065719048181
dose_6,12Oclock,320_480nm,455.0,0.2416522403558095
dose_6,12Oclock,320_480nm,455.5,0.2440064499775568
dose_6,12Oclock,320_480nm,456.0,0.2411536326011022
dose_6,12Oclock,320_480nm,456.5,0.2415293802817662
dose_6,12Oclock,320_480nm,457.0,0.2465147972106933
dose_6,12Oclock,320_480nm,457.5,0.2480241159598032
dose_6,12Oclock,320_480nm,458.0,0.243123044570287
dose_6,12Oclock,320_480nm,458.5,0.2448755552371342
dose_6,12Oclock,320_480nm,459.0,0.2468829154968261
dose_6,12Oclock,320_480nm,459.5,0.2489076058069864
dose_6,12Oclock,320_480nm,460.0,0.2480366726716359
dose_6,12Oclock,320_480nm,460.5,0.244540716211001
dose_6,12Oclock,320_480nm,461.0,0.2465590586264927
dose_6,12Oclock,320_480nm,461.5,0.2509843508402506
dose_6,12Oclock,320_480nm,462.0,0.2508752544720967
dose_6,12Oclock,320_480nm,462.5,0.2520137031873067
dose_6,12Oclock,320_480nm,463.0,0.2559049328168233
dose_6,12Oclock,320_480nm,463.5,0.2578851332267124
dose_6,12Oclock,320_480nm,464.0,0.2576080461343129
dose_6,12Oclock,320_480nm,464.5,0.2620660215616225
dose_6,12Oclock,320_480nm,465.0,0.2580377012491225
dose_6,12Oclock,320_480nm,465.5,0.260491594672203
dose_6,12Oclock,320_480nm,466.0,0.2596750607093174
dose_6,12Oclock,320_480nm,466.5,0.2585060546795527
dose_6,12Oclock,320_480nm,467.0,0.2579821646213531
dose_6,12Oclock,320_480nm,467.5,0.262353350718816
dose_6,12Oclock,320_480nm,468.0,0.2672164440155029
dose_6,12Oclock,320_480nm,468.5,0.2685753802458445
dose_6,12Oclock,320_480nm,469.0,0.2707886497179667
dose_6,12Oclock,320_480nm,469.5,0.2745656768480937
dose_6,12Oclock,320_480nm,470.0,0.2712676028410593
dose_6,12Oclock,320_480nm,470.5,0.2702096005280812
dose_6,12Oclock,320_480nm,471.0,0.2660585343837738
dose_6,12Oclock,320_480nm,471.5,0.2671775023142496
dose_6,12Oclock,320_480nm,472.0,0.2650560637315114
dose_6,12Oclock,320_480nm,472.5,0.2700025637944539
dose_6,12Oclock,320_480nm,473.0,0.2646861573060353
dose_6,12Oclock,320_480nm,473.5,0.2682717442512512
dose_6,12Oclock,320_480nm,474.0,0.2675214111804961
dose_6,12Oclock,320_480nm,474.5,0.2707218925158183
dose_6,12Oclock,320_480nm,475.0,0.2701107561588287
dose_6,12Oclock,320_480nm,475.5,0.2716285089651744
dose_6,12Oclock,320_480nm,476.0,0.2699893613656361
dose_6,12Oclock,320_480nm,476.5,0.2691570023695628
dose_6,12Oclock,320_480nm,477.0,0.2708452045917511
dose_6,12Oclock,320_480nm,477.5,0.2719572484493255
dose_6,12Oclock,320_480nm,478.0,0.2703338662783305
dose_6,12Oclock,320_480nm,478.5,0.2673361897468567
dose_6,12Oclock,320_480nm,479.0,0.2679475645224253
dose_6,12Oclock,320_480nm,479.5,0.2691938579082489
dose_6,12Oclock,320_480nm,480.0,0.2717224260171254
